0.075742,-0.026543,0.14614
0.077308,0.097492,-0.030671
0.092992,-0.051943,0.39525
0.12467,0.12877,0.11795
0.046419,-0.043023,0.10109
0.050754,-0.025538,-0.078156
0.062326,-0.036491,-0.10858
0.061574,-0.056588,-0.055746
0.089399,-0.012631,0.052002
0.015485,-0.027874,-0.043996
0.032082,-0.041507,-0.024647
0.061884,-0.043952,-0.019958
0.096095,0.063363,-0.026061
0.063194,0.056976,-0.054876
0.057469,-0.052197,-0.018195
0.072708,-0.025705,-0.011629
0.059529,-0.0018124,-0.11278
0.070902,-0.023958,0.013352
0.15868,0.49151,-0.0044014
0.055803,-0.049945,-0.059488
0.044593,-0.044068,-0.0018967
0.10352,-0.047421,0.074952
0.12585,-0.033792,0.23587
0.059163,-0.053843,0.048412
0.11422,-0.079373,0.14146
0.028641,-0.032615,-0.057306
0.037248,-0.0124,0.014946
0.086706,-0.046524,0.040716
0.070863,-0.06177,-0.063183
0.082516,-0.06844,0.039723
0.046277,-0.024232,-0.078019
0.067705,-0.031,-0.067768
0.099426,0.003795,-0.024235
0.029095,-0.031122,-0.066609
0.10607,0.0762,0.01791
0.053649,-0.029756,0.053723
0.054914,0.016349,-0.024374
0.065161,0.020314,-0.10745
0.086902,-0.057454,0.021352
0.046481,-0.023717,-0.033389
0.025668,-0.0058325,0.027954
0.12372,0.11463,-0.035586
0.080619,-0.021009,0.0093942
0.041108,-0.049828,-0.047764
0.050219,-0.050511,-0.018774
0.085907,-0.038862,-0.077321
0.077565,-0.047774,0.040204
0.034908,-0.033153,-0.066217
0,-0,0
0.041363,-0.013297,0.036563
0.081925,0.01837,-0.089531
0.098211,-0.043241,-0.057249
0.068205,0.0096061,-0.14097
0.086227,-0.060391,-0.027752
0.039512,-0.037103,-0.05303
0.070587,-0.069425,0.053694
0.097175,0.015669,0.028247
0.067391,-0.066777,0.010857
0.12093,0.035296,0.12731
0.041465,-0.052682,0.006725
0.038873,-0.053346,0.022565
0.078977,-0.023586,-0.067732
0.057844,-0.0066973,0.077294
0.049422,-0.017337,-0.025703
0.040784,-0.02743,-0.057228
0.036616,-0.039458,0.039205
0.057756,0.033212,0.027814
0.094342,0.53076,0.07024
0.062001,-0.038171,-0.10915
0.064965,-0.031802,0.08226
0.061554,-0.06894,0.034745
0.094064,0.024414,-0.019859
0.090104,-0.022016,-0.034633
0.050342,0.048221,0.031907
0.060068,-0.056907,0.19478
0.10098,-0.0069474,0.0037287
0.082215,0.04983,0.099344
0.077531,-0.029636,-0.048186
0.068272,-0.0388,0.073549
0.15644,0.21726,-0.15343
0.050281,-0.05912,0.10211
0.07987,-0.035077,0.017688
0.051089,-0.0397,-0.077827
0.077519,0.13085,0.055259
0.036491,-0.033401,-0.02909
0.041335,-0.011298,-0.0021476
0.053216,0.01562,-0.071838
0.024546,-0.023035,-0.05746
0.10319,-0.019761,0.036024
0.046207,-0.036418,-0.022224
0.066479,-0.029197,-0.086624
0.089659,0.17579,0.0011083
0.066605,0.024106,-0.048774
0.052909,-0.056497,0.10933
0.074661,-0.0095907,0.066379
0.057872,-0.016109,-0.034654
0.10011,-0.0018649,0.033704
0.056797,0.028043,-0.0012285
0.090653,-0.032635,-0.082985
0.078291,-0.017221,-0.021462
0.042837,-0.040796,-0.038545
0.037571,0.016218,-0.012464
0.041545,-0.057623,0.023174
0.096144,-0.0028932,0.12359
0.031606,-0.021341,0.0019117
0.040095,-0.036218,-0.0046195
0.028566,-0.0091867,-0.052369
0.077361,-0.060742,0.11813
0.025947,-0.026596,-0.033175
0.065125,-0.036789,-0.0083922
0.070658,-0.036619,0.0053704
0.08566,-0.036971,-0.091352
0.079276,-0.0046146,-0.11473
0.091977,-0.017407,-0.12392
0.05594,0.010968,0.0094289
0.092133,-0.044632,0.046347
0.053359,0.027877,0.025073
0.0128,-0.0097428,0.018499
0.1131,-0.016651,0.012403
0.030837,0.031547,-0.13445
0.067421,-0.03305,-0.016438
0.090698,0.047727,-0.07764
0.0069627,-0.0057364,-0.012149
0.020113,-0.03274,-0.080253
0.047218,-0.045428,0.061074
0.064626,-0.014174,-0.065314
0.098541,0.045417,-0.042287
0.066987,-0.05883,-0.017248
0.067982,-0.058075,-0.0029976
0.04138,-0.041185,-0.037352
0.069331,-0.056914,-0.038874
0.086886,-0.032026,0.0034585
0.099521,0.082947,0.11179
0.12254,0.034561,0.027625
0.083574,-0.03664,-0.05935
0.045485,-0.037414,-0.030195
0.087521,0.076568,0.12661
0.080287,-0.069444,0.062673
0.043637,-0.0081977,-0.12199
0.023437,-0.015157,-0.012017
0.045254,-0.051729,0.17643
0.066412,-0.022769,-0.033123
0.057391,-0.0046229,0.081254
0.072977,-0.042527,-0.050055
0.10414,0.021536,-0.019985
0.010265,-0.017419,-0.035896
0.059822,-0.022148,-0.098552
0.025261,-0.025642,-0.087417
0.04933,-0.052609,-0.042484
0.058228,-0.018333,-0.016446
0.062237,-0.037281,-0.045809
0.041446,-0.034766,-0.028926
0.026775,-0.032395,0.015745
0.059538,-0.0075425,-0.093085
0.030752,-0.024041,-0.072428
0.058031,-0.047144,-0.044213
0.06197,0.024093,-0.010348
0.021229,-0.033813,-0.042849
0.030215,-0.047477,-0.040159
0.045823,-0.023149,-0.08604
0.06379,0.0061546,0.016202
0.058081,0.045981,-0.1126
0.031864,-0.043497,-0.034878
0.080803,0.037271,0.040699
0.061815,-0.030828,-0.043637
0.070654,0.13511,-0.050294
0.051185,-0.062933,0.015906
0.022627,-0.035687,-0.074101
0.069993,0.11327,-0.027386
0.071569,0.085513,-0.031041
0.062309,0.0041684,-0.069425
0.073353,-0.047834,0.061135
0.087117,-0.04283,0.10076
0.046107,-0.060089,-0.050895
0.043455,-0.04515,0.043537
0.037807,-0.044495,-0.050133
0.068144,-0.057583,-0.007805
0.066304,-0.046775,0.0063532
0.077661,-0.028534,0.079798
0.084762,-0.056852,0.036088
0.09174,-0.011469,-0.024079
0.078964,-0.077704,-0.056887
0.106,-0.022015,0.013276
0.070571,-0.043789,-0.0035782
0.076445,-0.04178,-0.018886
0.086516,-0.03941,-0.041462
0.042961,-0.028839,-0.00029872
0.079398,-0.050143,-0.047963
0.10477,0.066504,-0.050981
0.069724,-0.028553,0.0076938
0.070447,0.061937,0.077206
0.085353,-0.066917,0.004623
0.089001,-0.022146,-0.0016531
0.047907,-0.043667,-0.089291
0.080331,-0.060198,-0.011365
