0.85671,0.51179,-3.8858e-16
0.043294,-0.10268,4.1633e-17
0.15009,-0.29843,1.1102e-16
0.085261,-0.1895,3.9899e-17
0.030397,-0.058009,4.1633e-17
-0,-0,-0
0.24026,-0.36932,2.2204e-16
-0,-0,-0
-0,-0,-0
0.19587,-0.27451,9.7145e-17
0.090742,-0.19259,5.5511e-17
0.25002,-0.38687,2.1858e-16
0.15352,-0.21946,1.3097e-16
-0,-0,-0
2.7756e-16,2.0123e-16,1
0.1094,-0.2102,4.1633e-17
0.17528,-0.32453,2.2204e-16
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-8.3267e-17,-6.9389e-18,-1.6653e-16
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
5.5511e-17,-9.7145e-17,4.1633e-17
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0.01527,-0.049563,2.7756e-17
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
8.6736e-18,-2.0817e-17,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0.009601,-0.016559,2.0817e-17
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0.0062629,-0.016753,6.0715e-18
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-1.0842e-18,1.7347e-18,5.2042e-18
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
1.301e-18,-6.9389e-18,-1.3878e-17
