0.85167,0.52131,-2.7756e-16
0.043539,-0.085162,-1.3878e-17
0.14503,-0.26414,1.9429e-16
0.086128,-0.18389,3.747e-16
0.029138,-0.055497,-4.8572e-17
-0,-0,-0
0.24682,-0.38547,3.747e-16
-0,-0,-0
-0,-0,-0
0.18698,-0.24113,2.2204e-16
0.090832,-0.17858,5.5511e-17
0.25553,-0.41325,3.6429e-16
0.15613,-0.22502,1.8041e-16
-0,-0,-0
1.3878e-16,1.5873e-16,1
0.12523,-0.2368,2.3939e-16
0.18319,-0.30905,2.7756e-17
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-1.3878e-17,1.7347e-16,-5.5511e-17
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
5.5511e-17,-4.1633e-17,1.1102e-16
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0.017821,-0.044454,2.4286e-17
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
3.4694e-18,3.4694e-17,4.8572e-17
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0.0090785,-0.021092,-6.9389e-18
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0.0051055,-0.016585,1.4745e-17
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-2.1684e-19,-3.4694e-18,-6.0715e-18
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,5.2042e-18,1.3878e-17
