0.082072,-0.064834,0.12701
0.060702,0.092634,0.023446
0.12404,-0.18063,0.30998
0.12133,0.13269,0.12364
0.040189,-0.040229,0.038917
0.02909,0.012268,-0.010894
0.055479,-0.010118,-0.10425
0.062459,-0.035186,-0.09664
0.093404,-0.017695,-0.011804
0.008086,-0.015829,-0.016636
0.031597,-0.038998,-0.010423
0.089619,-0.084968,0.019349
0.068263,0.13204,0.035114
0.063013,0.06508,-0.051077
0.043679,-0.01499,-0.046007
0.070867,-0.04494,0.0059203
0.059282,0.0088813,-0.064385
0.05745,-0.0080517,-0.011135
0.15526,0.50359,0.22081
0.061772,-0.046842,-0.030666
0.057636,-0.06558,0.011982
0.10566,-0.066628,0.071034
0.1326,-0.11754,0.28424
0.0609,-0.066011,0.015535
0.092212,-0.087262,0.15113
0.031932,-0.0093725,-0.078852
0.054483,-0.015727,-0.076891
0.084695,-0.041134,-0.019919
0.064219,-0.015573,-0.10951
0.060492,-0.048023,0.042503
0.033579,-0.019604,-0.027753
0.049417,-0.0039283,-0.0096149
0.081726,0.011063,0.042096
0.036863,-0.019946,-0.077771
0.13376,0.0024449,0.10102
0.062787,-0.061123,0.0047852
0.068082,-0.0040018,-0.080511
0.064985,0.026767,-0.051829
0.074979,-0.049921,0.049827
0.051641,-0.024471,-0.1199
0.048696,-0.044006,-0.054713
0.082001,0.087384,0.087717
0.074002,-0.029314,0.035108
0.03292,-0.049374,-0.01585
0.043401,-0.032743,-0.064379
0.090954,-0.0016384,-0.093704
0.056062,-0.036646,-0.0063222
0.035135,-0.0026842,-0.070922
0,-0,0
0.052726,-0.034912,-0.069541
0.089897,0.063204,-0.048821
0.097308,-0.01775,-0.12514
0.058296,0.024812,-0.066594
0.072377,-0.039497,-0.05367
0.049091,-0.049161,-0.012575
0.068091,-0.088415,0.065766
0.10544,-0.012924,0.074498
0.064766,-0.068211,0.045106
0.1292,0.025606,0.14362
0.03761,-0.047638,-0.0046863
0.04041,-0.055592,0.0037688
0.077113,0.01392,-0.077782
0.08117,-0.066423,0.019983
0.045192,-0.01694,-0.040668
0.029627,-0.036681,-0.012746
0.033586,-0.042197,0.050484
0.070943,-0.012592,-0.048054
0.14433,0.4595,0.1403
0.069717,-0.014286,-0.14453
0.086851,-0.067154,-0.022627
0.045343,-0.050833,0.089229
0.098529,0.0090252,0.013626
0.072496,-0.027789,-0.0082745
0.076319,0.035667,-0.038627
0.070976,-0.10691,0.12328
0.079188,-0.021486,-0.021567
0.102,0.011519,0.087309
0.07074,-0.015295,-0.042656
0.082527,-0.028946,0.081584
0.17098,0.24044,-0.075723
0.03701,-0.071958,0.025765
0.083175,-0.073642,0.049306
0.049725,-0.025845,-0.070871
0.11346,0.067439,-0.0715
0.042653,-0.043505,-0.0345
0.056161,-0.021784,-0.07772
0.050269,0.029881,-0.067546
0.022733,-0.0057871,-0.04066
0.10614,-0.011646,0.038261
0.035398,-0.017878,-0.0058376
0.069667,-0.010696,-0.10859
0.10951,0.13478,-0.025227
0.084094,0.010647,-0.11464
0.052883,-0.084853,0.071853
0.078772,-0.031517,-0.0085696
0.07675,-0.029141,-0.02143
0.065412,0.054245,0.047891
0.061532,0.026191,-0.064911
0.065524,-0.0069586,-0.078033
0.076923,0.00047423,-0.062773
0.047269,-0.052967,-0.030924
0.040594,0.015123,-0.04049
0.043667,-0.066315,-0.0063613
0.10865,-0.048366,0.097543
0.043474,-0.030473,-0.081287
0.063434,-0.073267,-0.065415
0.030088,-0.0065554,-0.040099
0.073654,-0.092127,0.061291
0.030423,-0.029483,-0.032316
0.059674,-0.052654,0.016397
0.075618,-0.022115,-0.020529
0.062316,-0.026416,-0.038717
0.061418,0.017864,-0.081383
0.091174,-0.012719,-0.084739
0.062461,-0.0040338,-0.048711
0.079226,-0.041687,-0.037149
0.064406,0.042768,-0.076014
0.042173,-0.033264,-0.070235
0.10795,0.0019194,-0.053794
0.028093,0.059122,-0.065074
0.073496,-0.022758,-0.029815
0.085619,0.047944,-0.083532
0.015624,-0.008654,-0.039358
0.019856,-0.007789,-0.060096
0.046486,-0.084179,0.081448
0.047474,0.008628,-0.029354
0.070856,0.076043,0.11817
0.068416,-0.06255,-0.041465
0.049224,-0.052073,0.021226
0.038082,-0.022239,-0.050824
0.068225,-0.063251,-0.0059223
0.1016,-0.066732,-0.010543
