0.0048512,2.378e-17,-0.009736
0.2441,3.5335e-17,-0.064518
0.00057863,8.5088e-19,-0.00087336
0.0030477,1.0336e-17,-0.0065428
0.0031802,1.2649e-17,-0.0092701
0.0014947,1.1515e-17,-0.005571
0.0028539,1.4369e-17,-0.006181
0.00026575,-7.5993e-19,1.0076e-05
0.00087174,3.3609e-18,-0.001776
0.0020146,1.4355e-17,-0.0049967
0.0032772,1.3577e-17,-0.0081105
0.00217,7.8719e-18,-0.0069006
0.0032139,1.3167e-18,-0.0029879
0.18269,3.5134e-16,-0.16678
0.0081119,1.4667e-17,-0.017979
0.00057194,5.3494e-18,-0.0022531
0.00068606,1.317e-18,-0.0020475
0.002579,1.605e-17,-0.0078462
0.0021984,4.7685e-18,-0.002799
0.0016243,7.2181e-18,-0.0030342
0.0078329,3.5926e-17,-0.019723
0.0022491,1.5467e-17,-0.0054165
0.56143,-1.4833e-16,0.51944
0.00017511,5.804e-19,-0.00070481
0.0017846,6.7729e-18,-0.0036962
0.0070027,3.7879e-17,-0.017661
0.0047046,2.2849e-17,-0.013201
0.0011167,3.0505e-18,-0.0016429
0.00228,-4.5993e-19,-0.0067703
0.0024753,-2.0439e-18,-0.0043806
0.13265,4.4074e-16,-0.2061
0.19055,3.8395e-16,-0.2252
0.0044814,1.9843e-17,-0.012413
0.030712,1.7363e-16,-0.069948
-0,0,0
0.00038294,4.9e-19,-0.0011344
0.00071908,2.3527e-18,-0.0017011
0.0048146,1.4595e-17,-0.012378
0.001258,5.2827e-18,-0.0023559
0.050065,7.1417e-17,-0.092573
0.0024294,1.0313e-17,-0.0068154
0.0029616,1.4475e-17,-0.0064156
0.00010109,8.1372e-19,-0.00017759
0.00036003,1.1556e-18,-0.00094189
0.17219,5.0678e-16,-0.14208
0.13996,2.1154e-16,-0.19716
0.0015527,7.1228e-18,-0.0036393
0.00063086,2.8127e-18,-0.0011276
0.0041397,1.665e-17,-0.0093224
0.0047474,1.3637e-17,-0.011279
0.0018294,4.8692e-18,-0.005634
0.00033906,1.4351e-18,-0.00067351
